Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cytoskeleton (GO:0005856)	18/599	6.226212268585875E-4	0.011115681028850214	0	0	2.5376671521249836	18.731973319838335	CD274;FLT1;EDA;EPB41;ARL2;MYO7A;CLU;NDRG1;AURKA;MYO1B;CASP8;INCENP;APEX1;ABL1;AKT1;MAPK1;RAC1;NF2
Lysosome (GO:0005764)	16/503	6.827079094076227E-4	0.011115681028850214	0	0	2.681376814116173	19.545744649617514	CUBN;CSF3;STX17;RNASET2;MYO7A;TYR;CP;CLU;AKR1B10;GNAQ;GNA11;SLC17A5;PIP4K2A;GOPC;HPSE;HLA-DQA1
Secretory Granule Lumen (GO:0034774)	12/316	7.083522224267294E-4	0.011115681028850214	0	0	3.1980263157894737	23.193906834641126	POMC;TRAPPC1;GSTP1;QPCT;RNASET2;CAT;VEGFC;MAPK1;HPSE;MMP8;CLU;NFKB1
Ficolin-1-Rich Granule Membrane (GO:0101003)	5/60	9.476729748405117E-4	0.013808949061961742	0	0	7.248067721751933	50.457431261808125	LGALS3;UBR4;RAC1;CLU;DSC1
Tertiary Granule (GO:0070820)	8/162	0.0010607769167642392	0.014426566067993652	0	0	4.171598892910368	28.570253348498024	LGALS3;NRAS;QPCT;UBR4;RAC1;MMP8;CLU;DSC1
Intracellular Non-Membrane-Bounded Organelle (GO:0043232)	28/1195	0.0011759879274160746	0.01499384607455495	0	0	1.9902527849185947	13.425542121519252	EDA;EPB41;ARL2;PKMYT1;CLU;AURKA;SNAPC5;CASP8;TERT;RPS3;ABL1;MAPK1;RAC1;RPP38;SAC3D1;SUZ12;PARP1;WDR74;JMJD6;INCENP;CDK4;APEX1;ERCC2;MDM2;ATM;NF2;TP53;KDM7A
Intracellular Organelle Lumen (GO:0070013)	21/856	0.002853809283978922	0.03094017719980495	0	0	2.0591181273816006	12.06458022734942	MPST;CSF3;GSTP1;RNASET2;TNC;ARL2;PTGS2;MMP8;CP;PRSS23;BMP4;COL2A1;ERBB4;QPCT;CAT;SPP1;RPS3;MAPK1;CAPN1;HSPA1A;FBN1
Vesicle (GO:0031982)	9/235	0.003050752996987961	0.03094017719980495	0	0	3.1992789249426417	18.53139713939371	MYO1B;GSTP1;TYRP1;E2F1;AKT1;MYO7A;SLC39A12;SLC5A5;HSPA1A
ESC/E(Z) Complex (GO:0035098)	2/7	0.003185018241156392	0.03094017719980495	0	0	31.5888	181.61340137408638	SUZ12;HDAC2
NMDA Selective Glutamate Receptor Complex (GO:0017146)	2/7	0.003185018241156392	0.03094017719980495	0	0	31.5888	181.61340137408638	GRIN2A;PTK2B
Death-Inducing Signaling Complex (GO:0031264)	2/7	0.003185018241156392	0.03094017719980495	0	0	31.5888	181.61340137408638	CASP8;FAS
Endoplasmic Reticulum Lumen (GO:0005788)	10/284	0.003346810665190445	0.031034062531765945	0	0	2.936900524823551	16.739591209321425	BMP4;COL2A1;RNASET2;SPP1;TNC;MAPK1;PTGS2;CP;PRSS23;FBN1
Ficolin-1-Rich Granule Lumen (GO:1904813)	6/123	0.004702583103816396	0.041709867529501954	0	0	4.092349385032312	21.933533063756222	GSTP1;QPCT;CAT;MAPK1;CAPN1;HSPA1A
Spindle (GO:0005819)	8/210	0.005276587457854587	0.04381854672867189	0	0	3.1725369258237297	16.638292830747687	EPB41;INCENP;CUL3;ERCC2;RPS3;MAPK1;SAC3D1;AURKA
Transferase Complex, Transferring Phosphorus-Containing Groups (GO:0061695)	2/9	0.0053699199422392015	0.04381854672867189	0	0	22.56114285714286	117.92579146047959	TERT;MAP3K5
Specific Granule Lumen (GO:0035580)	4/61	0.007322563503770958	0.05745395979881828	0	0	5.571873231465761	27.395757369083125	QPCT;HPSE;MMP8;NFKB1
Nucleolus (GO:0005730)	18/771	0.009128192400444065	0.06896856480335516	0	0	1.9404433547859843	9.113074087786794	SUZ12;PARP1;WDR74;ARL2;PKMYT1;JMJD6;SNAPC5;TERT;CDK4;APEX1;RPS3;ABL1;MDM2;ATM;NF2;TP53;RPP38;KDM7A
Mitotic Spindle (GO:0072686)	6/143	0.009614644398784816	0.07004955204828937	0	0	3.4913654975965818	16.21553492709626	KIF18B;EPB41;CUL3;RPS3;MAPK1;AURKA
Nuclear Lumen (GO:0031981)	18/780	0.010202189733860818	0.07176712778302093	0	0	1.9166161922067433	8.78797829560586	SUZ12;PARP1;WDR74;ARL2;PKMYT1;JMJD6;SNAPC5;TERT;CDK4;APEX1;RPS3;ABL1;MDM2;ATM;NF2;TP53;RPP38;KDM7A
Lytic Vacuole Membrane (GO:0098852)	9/287	0.010858379326685692	0.07383697942146271	0	0	2.5939248601119105	11.731850589788266	STX17;GNAQ;GNA11;SLC17A5;GOPC;MYO7A;CP;CLU;HLA-DQA1
Neuron Projection (GO:0043005)	14/557	0.011380381113101112	0.07489024990556861	0	0	2.080489654425306	9.311989497914915	MPST;SYT4;PTPRO;PTEN;CPT1C;PTGS2;HDAC6;GRM3;APEX1;ALDH1A1;IL1RAPL1;ABL1;NF1;PTK2B
Microtubule Cytoskeleton (GO:0015630)	10/342	0.011787809787897952	0.07514728739784944	0	0	2.4166085830927013	10.731407998822272	MAP2K2;INCENP;MX2;ERCC2;AKT1;ARL2;NDRG1;SAC3D1;HDAC6;AURKA
Axon (GO:0030424)	7/205	0.015434863000106814	0.0934976496404442	0	0	2.821067821067821	11.76703073826694	GRM3;SYT4;PTPRO;ALDH1A1;NF1;CPT1C;HDAC6
Specific Granule (GO:0042581)	6/159	0.0155829416067407	0.0934976496404442	0	0	3.1237047664594293	12.999542439531583	QPCT;UBR4;HPSE;MMP8;CLU;NFKB1
Vacuolar Lumen (GO:0005775)	6/161	0.01647577971076482	0.09603025888560067	0	0	3.0830841856805664	12.658723974811968	CUBN;CSF3;TRAPPC1;RNASET2;MAPK1;HPSE
Glutamatergic Synapse (GO:0098978)	4/78	0.016971025347129867	0.09616914363373592	0	0	4.288142981691369	17.47953331115151	PTPRO;IL1RAPL1;RAC1;HRAS
NADPH Oxidase Complex (GO:0043020)	2/17	0.018986409051585135	0.10192703806640441	0	0	10.524266666666668	41.71852846292799	RAC2;RAC1
Protein Kinase Complex (GO:1902911)	2/17	0.018986409051585135	0.10192703806640441	0	0	10.524266666666668	41.71852846292799	STK11;MAP3K5
Collagen-Containing Extracellular Matrix (GO:0062023)	10/373	0.02034315257581833	0.10641033655043435	0	0	2.206702638708649	8.59513084512249	LGALS3;COL2A1;GDF15;NPPA;TNC;S100A4;MMP8;CLU;FBN1;ADAMTS20
Dendrite (GO:0030425)	8/270	0.021525517150351125	0.10978013746679073	0	0	2.4384933049680892	9.360196062975495	APEX1;IL1RAPL1;ABL1;NF1;PTK2B;CPT1C;CLU;HDAC6
Extracellular Membrane-Bounded Organelle (GO:0065010)	3/57	0.03514069561288319	0.17484638792751636	0	0	4.394020526550647	14.712918122769763	E2F1;SLC39A12;SLC5A5
Microvillus (GO:0005902)	3/58	0.036723101893213345	0.17628006166276014	0	0	4.313910186199343	14.254665856332604	CUBN;MYO1B;MYO7A
Lysosomal Membrane (GO:0005765)	9/356	0.03715707182107199	0.17628006166276014	0	0	2.0707652897854625	6.818204210474059	STX17;GNAQ;GNA11;SLC17A5;GOPC;MYO7A;CP;CLU;HLA-DQA1
Endocytic Vesicle (GO:0030139)	6/196	0.03818800839505214	0.17705349346796903	0	0	2.5106546854942233	8.197874360976632	CUBN;CSF3;MDM2;CTLA4;RIN1;HLA-DQA1
Extracellular Vesicle (GO:1903561)	3/60	0.03999588557573657	0.17737305777065784	0	0	4.1621221729021345	13.397782582933743	E2F1;SLC39A12;SLC5A5
Serine/Threonine Protein Kinase Complex (GO:1902554)	3/60	0.03999588557573657	0.17737305777065784	0	0	4.1621221729021345	13.397782582933743	STK11;CDK4;CDK2
Polymeric Cytoskeletal Fiber (GO:0099513)	7/265	0.05123580940283404	0.21989886027884115	0	0	2.158361018826135	6.413173900300799	MYO1B;MAP2K2;MX2;RAC2;RAC1;NDRG1;HDAC6
Bounding Membrane Of Organelle (GO:0098588)	16/819	0.05564367166634707	0.21989886027884115	0	0	1.5995103109103574	4.620644471623532	PMEL;SYT4;STX17;TYRP1;HS3ST6;LGALS3;NRAS;MYO1B;BSG;ACER3;MDM2;GOPC;RAC1;HRAS;TLR4;HLA-DQA1
Cytoplasmic Vesicle Lumen (GO:0060205)	4/115	0.05770109643819256	0.21989886027884115	0	0	2.8533856437082243	8.139222922201554	POMC;GSTP1;CAT;NFKB1
Recycling Endosome Membrane (GO:0055038)	3/70	0.05846327883406997	0.21989886027884115	0	0	3.5391116705628485	10.048799492726992	CD274;RAC1;NDRG1
Cytoplasmic Vesicle Membrane (GO:0030659)	9/389	0.05878782433146089	0.21989886027884115	0	0	1.8877192982456141	5.349457673386508	LGALS3;MYO1B;TYRP1;MDM2;GOPC;RAC1;TLR4;CLU;HLA-DQA1
Actin Filament (GO:0005884)	3/71	0.060496770471859744	0.21989886027884115	0	0	3.486888731396173	9.781299260327946	MYO1B;RAC2;RAC1
Multivesicular Body, Internal Vesicle (GO:0097487)	1/5	0.061438009368058655	0.21989886027884115	0	0	19.665338645418327	54.860918125906096	PMEL
Neuronal Dense Core Vesicle (GO:0098992)	1/5	0.061438009368058655	0.21989886027884115	0	0	19.665338645418327	54.860918125906096	SYT4
Shelterin Complex (GO:0070187)	1/5	0.061438009368058655	0.21989886027884115	0	0	19.665338645418327	54.860918125906096	POT1
Tertiary Granule Membrane (GO:0070821)	3/72	0.06256306040718024	0.21989886027884115	0	0	3.43617950061114	9.523647288793569	NRAS;UBR4;CLU
Lytic Vacuole (GO:0000323)	6/223	0.06367212885536702	0.21989886027884115	0	0	2.1952343486568506	6.045693725845525	AKR1B10;RNASET2;PIP4K2A;HPSE;TYR;CLU
Secretory Granule Membrane (GO:0030667)	7/279	0.0639001689701299	0.21989886027884115	0	0	2.045798319327731	5.62683176796509	LGALS3;SYT4;NRAS;UBR4;RAC1;CLU;DSC1
Organelle Outer Membrane (GO:0031968)	5/170	0.06434298653717359	0.21989886027884115	0	0	2.402527297264139	6.591399325623575	CASP8;GPAM;RAC2;RAF1;PTGS2
Ionotropic Glutamate Receptor Complex (GO:0008328)	2/33	0.06467613537612975	0.21989886027884115	0	0	5.088258064516129	13.933497597784118	GRIN2A;PTK2B
Aggresome (GO:0016235)	2/35	0.07171292483927083	0.23759564125181729	0	0	4.779393939393939	12.594105860902776	HDAC6;HSPA1A
Astral Microtubule (GO:0000235)	1/6	0.07326682369290423	0.23759564125181729	0	0	15.731474103585658	41.11652611319615	KIF18B
Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234)	3/77	0.0733751245042377	0.23759564125181729	0	0	3.203191142950179	8.367280781696273	SYK;GNA11;GNAQ
Astrocyte Projection (GO:0097449)	1/7	0.08494714407994312	0.25194675815946443	0	0	13.108897742363878	32.32295065360141	GRM3
cis-Golgi Network Membrane (GO:0033106)	1/7	0.08494714407994312	0.25194675815946443	0	0	13.108897742363878	32.32295065360141	PMEL
Spectrin-Associated Cytoskeleton (GO:0014731)	1/7	0.08494714407994312	0.25194675815946443	0	0	13.108897742363878	32.32295065360141	EPB41
Spherical High-Density Lipoprotein Particle (GO:0034366)	1/7	0.08494714407994312	0.25194675815946443	0	0	13.108897742363878	32.32295065360141	CLU
trans-Golgi Network (GO:0005802)	6/241	0.0851334865822252	0.25194675815946443	0	0	2.025220550077841	4.9892013512938735	USP6NL;ARL5B;MYO1B;MLANA;RAC1;HLA-DQA1
Microtubule (GO:0005874)	5/185	0.08521728584805414	0.25194675815946443	0	0	2.200629779577148	5.419163020721596	MAP2K2;MX2;NDRG1;HDAC6;AURKA
Actin-Based Cell Projection (GO:0098858)	3/84	0.08979447977814314	0.2594425736678201	0	0	2.925330953443403	7.050725625060495	MYO1B;MYO7A;NF2
Cyclin-Dependent Protein Kinase Holoenzyme Complex (GO:0000307)	2/40	0.09029618985497659	0.2594425736678201	0	0	4.149473684210526	9.978073446514214	CDK4;CDK2
Clathrin-Coated Endocytic Vesicle (GO:0045334)	3/85	0.09225587894803469	0.2611891181162923	0	0	2.8895092565383487	6.886247454759919	TYRP1;CTLA4;HLA-DQA1
Early Endosome (GO:0005769)	7/307	0.09447373083338848	0.2611891181162923	0	0	1.8521904761904762	4.370120190717056	CD274;MAP2K1;MYO1B;MAP2K2;F2RL1;MAPK1;NF2
Lysosomal Lumen (GO:0043202)	3/86	0.09474507225787075	0.2611891181162923	0	0	2.854550733052693	6.726935616240755	CUBN;CSF3;HPSE
Pseudopodium (GO:0031143)	1/8	0.09648082675964229	0.26242784878622705	0	0	11.235628912919749	26.273517981296447	F2RL1
Azurophil Granule Lumen (GO:0035578)	3/89	0.10237547234067124	0.27167184981769554	0	0	2.7545530961053517	6.277924336544423	TRAPPC1;RNASET2;MAPK1
Euchromatin (GO:0000791)	2/44	0.10605529168990928	0.27167184981769554	0	0	3.7535238095238097	8.422136834450706	DNMT3A;CTNNB1
Apical Dendrite (GO:0097440)	1/9	0.10786970507467322	0.27167184981769554	0	0	9.830677290836654	21.891259052677174	PTK2B
Multimeric Ribonuclease P Complex (GO:0030681)	1/9	0.10786970507467322	0.27167184981769554	0	0	9.830677290836654	21.891259052677174	RPP38
Perisynaptic Extracellular Matrix (GO:0098966)	1/9	0.10786970507467322	0.27167184981769554	0	0	9.830677290836654	21.891259052677174	TNC
Transcription Factor TFIIH Core Complex (GO:0000439)	1/9	0.10786970507467322	0.27167184981769554	0	0	9.830677290836654	21.891259052677174	ERCC2
Basement Membrane (GO:0005604)	2/46	0.1141927466343748	0.2840696217296312	0	0	3.5825454545454547	7.773648943224575	TNC;FBN1
Golgi-associated Vesicle (GO:0005798)	2/47	0.1183200402374545	0.2840696217296312	0	0	3.5027555555555554	7.476148775171498	GOPC;TYR
CD40 Receptor Complex (GO:0035631)	1/10	0.11911558957010449	0.2840696217296312	0	0	8.73793714032758	18.59136734336237	CD40
Actin Cytoskeleton (GO:0015629)	7/327	0.12052820134892886	0.2840696217296312	0	0	1.7346428571428572	3.6702814141908897	CD274;MYO1B;FLT1;APEX1;RAC2;MYO7A;RAC1
Mitochondrial Outer Membrane (GO:0005741)	4/151	0.1238237545233627	0.2840696217296312	0	0	2.15064735571648	4.492478785483131	CASP8;GPAM;RAC2;RAF1
Heterochromatin (GO:0000792)	2/49	0.12668371363228553	0.2840696217296312	0	0	3.3533617021276596	6.928252322126027	INCENP;CDKN2A
Microbody Lumen (GO:0031907)	2/49	0.12668371363228553	0.2840696217296312	0	0	3.3533617021276596	6.928252322126027	CAT;ATM
Peroxisomal Matrix (GO:0005782)	2/49	0.12668371363228553	0.2840696217296312	0	0	3.3533617021276596	6.928252322126027	CAT;ATM
Early Phagosome (GO:0032009)	1/11	0.13022026842289544	0.2840696217296312	0	0	7.8637450199203185	16.03046354195277	SYK
Intracellular Vesicle (GO:0097708)	1/11	0.13022026842289544	0.2840696217296312	0	0	7.8637450199203185	16.03046354195277	TYRP1
Microfibril (GO:0001527)	1/11	0.13022026842289544	0.2840696217296312	0	0	7.8637450199203185	16.03046354195277	FBN1
Transcription Factor TFIIH Holo Complex (GO:0005675)	1/11	0.13022026842289544	0.2840696217296312	0	0	7.8637450199203185	16.03046354195277	ERCC2
Multivesicular Body (GO:0005771)	2/50	0.13091697705292177	0.2840696217296312	0	0	3.283333333333333	6.675646802845627	PMEL;HDAC6
trans-Golgi Network Membrane (GO:0032588)	3/100	0.1322873238446812	0.2840696217296312	0	0	2.4408148056142096	4.937228995568672	USP6NL;MYO1B;HLA-DQA1
Swr1 Complex (GO:0000812)	1/12	0.14118550745984262	0.2876089364246772	0	0	7.148496921405288	13.994473724874467	TRRAP
beta-catenin-TCF Complex (GO:1990907)	1/12	0.14118550745984262	0.2876089364246772	0	0	7.148496921405288	13.994473724874467	CTNNB1
Endocytic Vesicle Membrane (GO:0030666)	4/159	0.14161150487093793	0.2876089364246772	0	0	2.0388137356919875	3.9852036652396134	TYRP1;MDM2;RAC2;HLA-DQA1
Recycling Endosome (GO:0055037)	4/159	0.14161150487093793	0.2876089364246772	0	0	2.0388137356919875	3.9852036652396134	CD274;RAC1;TNF;NDRG1
Microbody Membrane (GO:0031903)	2/53	0.1438044682123386	0.2876089364246772	0	0	3.0897254901960785	5.991906996795754	MAP2K2;CAT
Peroxisomal Membrane (GO:0005778)	2/53	0.1438044682123386	0.2876089364246772	0	0	3.0897254901960785	5.991906996795754	MAP2K2;CAT
Tertiary Granule Lumen (GO:1904724)	2/53	0.1438044682123386	0.2876089364246772	0	0	3.0897254901960785	5.991906996795754	QPCT;MMP8
Glial Cell Projection (GO:0097386)	1/13	0.1520130506430728	0.2981794454921812	0	0	6.552456839309429	12.343445476872184	GRM3
Microvillus Membrane (GO:0031528)	1/13	0.1520130506430728	0.2981794454921812	0	0	6.552456839309429	12.343445476872184	CUBN
RSC-type Complex (GO:0016586)	1/14	0.162704620190779	0.31611183351351346	0	0	6.048115231382163	10.982281753993295	SUZ12
Basolateral Plasma Membrane (GO:0016323)	4/171	0.1700363616100564	0.3241573367172881	0	0	1.8911531775159358	3.3506373530919182	EPB41;ERBB4;CTNNB1;AURKA
MHC Class II Protein Complex (GO:0042613)	1/15	0.17326191688345763	0.3241573367172881	0	0	5.615822424587365	9.844260742933523	HLA-DQA1
Axonal Growth Cone (GO:0044295)	1/15	0.17326191688345763	0.3241573367172881	0	0	5.615822424587365	9.844260742933523	DCC
trans-Golgi Network Transport Vesicle (GO:0030140)	1/15	0.17326191688345763	0.3241573367172881	0	0	5.615822424587365	9.844260742933523	GOPC
Filopodium (GO:0030175)	2/60	0.17479072077892985	0.3241573367172881	0	0	2.7158620689655173	4.736914015112065	MYO1B;NF2
Cell-Cell Junction (GO:0005911)	6/299	0.17712480837637204	0.32552667485387293	0	0	1.619495546491301	2.803185914867528	MAP2K2;CTNNB1;PTPRK;NF2;DSC1;NDRG1
Dense Core Granule (GO:0031045)	1/16	0.18368662035246694	0.3318745393227623	0	0	5.241168658698539	8.881286728234658	SYT4
Caveola (GO:0005901)	2/62	0.18383246540917716	0.3318745393227623	0	0	2.6250666666666667	4.4461553471998885	MAPK1;HDAC6
Desmosome (GO:0030057)	1/17	0.19398038924229585	0.34403982405732136	0	0	4.913346613545817	8.057879658244165	DSC1
Transcription Factor TFTC Complex (GO:0033276)	1/17	0.19398038924229585	0.34403982405732136	0	0	4.913346613545817	8.057879658244165	TRRAP
Platelet Alpha Granule Lumen (GO:0031093)	2/66	0.20210544683736317	0.34403982405732136	0	0	2.4605	3.9342551140436948	VEGFC;CLU
High-Density Lipoprotein Particle (GO:0034364)	1/18	0.20414486165928342	0.34403982405732136	0	0	4.624091867822826	7.3473371639301455	CLU
Preribosome, Large Subunit Precursor (GO:0030687)	1/18	0.20414486165928342	0.34403982405732136	0	0	4.624091867822826	7.3473371639301455	WDR74
Cytoplasmic Side Of Plasma Membrane (GO:0009898)	3/124	0.20589369825361217	0.34403982405732136	0	0	1.9542965249427462	3.088560986690358	MAP2K2;SYK;PTEN
Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669)	2/68	0.21131921596138048	0.34403982405732136	0	0	2.3856969696969696	3.70829257881303	TYRP1;HLA-DQA1
Spindle Microtubule (GO:0005876)	2/68	0.21131921596138048	0.34403982405732136	0	0	2.3856969696969696	3.70829257881303	KIF18B;AURKA
Endoplasmic Reticulum Membrane (GO:0005789)	13/801	0.21228844209760386	0.34403982405732136	0	0	1.3087526283371917	2.028317064320987	PDGFRA;PMEL;STX17;PTGS2;GRIN2A;NRAS;MLANA;ACER3;RAC2;CYP1B1;RAC1;HRAS;HLA-DQA1
GABA-ergic Synapse (GO:0098982)	1/19	0.21418165517294024	0.34403982405732136	0	0	4.366976538291279	6.729208511364574	PTPRO
T Cell Receptor Complex (GO:0042101)	1/19	0.21418165517294024	0.34403982405732136	0	0	4.366976538291279	6.729208511364574	SYK
Multivesicular Body Membrane (GO:0032585)	1/19	0.21418165517294024	0.34403982405732136	0	0	4.366976538291279	6.729208511364574	PMEL
Nuclear Outer Membrane (GO:0005640)	1/19	0.21418165517294024	0.34403982405732136	0	0	4.366976538291279	6.729208511364574	PTGS2
Smooth Endoplasmic Reticulum (GO:0005790)	1/19	0.21418165517294024	0.34403982405732136	0	0	4.366976538291279	6.729208511364574	STX17
Peroxisome (GO:0005777)	3/129	0.22227269764211494	0.35424711186712066	0	0	1.8762669726525147	2.8216246181428937	MAP2K2;CAT;ATM
MHC Protein Complex (GO:0042611)	1/21	0.23387857555286984	0.3559534948159309	0	0	3.9298804780876493	5.709932440610211	HLA-DQA1
Sin3 Complex (GO:0016580)	1/21	0.23387857555286984	0.3559534948159309	0	0	3.9298804780876493	5.709932440610211	HDAC2
Sin3-type Complex (GO:0070822)	1/21	0.23387857555286984	0.3559534948159309	0	0	3.9298804780876493	5.709932440610211	HDAC2
Endocytic Vesicle Lumen (GO:0071682)	1/21	0.23387857555286984	0.3559534948159309	0	0	3.9298804780876493	5.709932440610211	CSF3
Gap Junction (GO:0005921)	1/21	0.23387857555286984	0.3559534948159309	0	0	3.9298804780876493	5.709932440610211	DSC1
Pericentric Heterochromatin (GO:0005721)	1/21	0.23387857555286984	0.3559534948159309	0	0	3.9298804780876493	5.709932440610211	INCENP
Asymmetric Synapse (GO:0032279)	3/133	0.23555745980466017	0.3559534948159309	0	0	1.818164967562558	2.6287036457471045	GRIN2A;RPS3;PTK2B
Mitochondrial Membrane (GO:0031966)	9/540	0.2426522899939359	0.36264624033490134	0	0	1.3403780428262537	1.898143882277166	LGALS3;CASP8;GPAM;RAC2;MRPL49;RPS3;SDHD;RAF1;CLU
Mitochondrial Ribosome (GO:0005761)	1/22	0.24354183787196806	0.36264624033490134	0	0	3.7425535951432365	5.286231699012547	MRPL49
COPII-coated ER To Golgi Transport Vesicle (GO:0030134)	2/76	0.24850369124954821	0.36616364066041135	0	0	2.126918918918919	2.9613040624607336	STX17;HLA-DQA1
Cul2-RING Ubiquitin Ligase Complex (GO:0031462)	1/23	0.25308369280940196	0.36616364066041135	0	0	3.572256428830134	4.9084055170064165	PRAME
Golgi-associated Vesicle Membrane (GO:0030660)	1/23	0.25308369280940196	0.36616364066041135	0	0	3.572256428830134	4.9084055170064165	GOPC
SAGA Complex (GO:0000124)	1/23	0.25308369280940196	0.36616364066041135	0	0	3.572256428830134	4.9084055170064165	TRRAP
Clathrin-Coated Vesicle (GO:0030136)	2/78	0.25784595813020406	0.3698232852235442	0	0	2.070736842105263	2.8066620837218297	CTLA4;GOPC
Late Endosome (GO:0005770)	4/205	0.2592388715047393	0.3698232852235442	0	0	1.5685283261113785	2.1175216452453207	MAP2K1;MAP2K2;MAPK1;HDAC6
Heterotrimeric G-protein Complex (GO:0005834)	1/24	0.2625056596400677	0.3718830178234293	0	0	3.416767711761649	4.569867487945139	GNAQ
INO80-type Complex (GO:0097346)	1/25	0.2718092387571449	0.38240748073419006	0	0	3.2742363877822047	4.2651997037589915	TRRAP
Plasma Membrane Raft (GO:0044853)	2/82	0.2765398820051102	0.3863981912948115	0	0	1.9668	2.5281251717831226	MAPK1;HDAC6
Mitochondrial Envelope (GO:0005740)	3/146	0.2795528880836556	0.3876151057534929	0	0	1.6517819529867723	2.1053014503534753	GPAM;ARL2;SDHD
Autophagosome (GO:0005776)	2/83	0.28121095907606347	0.3876151057534929	0	0	1.9424197530864198	2.464251105818692	STX17;PIP4K2A
